hpRemaining: 28.8 (2.8205594401741574)
monstersKilled: 1.0 (0.0)
treasuresCollected: 1.0 (0.0)
potionsDrunk: 0.0 (0.0)
actionsTaken: 20.0 (0.0)
tilesExplored: 21.0 (0.0)
timesCompleted: 10
timesDied: 0
timesUncompleted: 0

hpRemaining;27.0;27.0;28.0;34.0;28.0;27.0;27.0;33.0;26.0;31.0;
monstersKilled;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
treasuresCollected;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
potionsDrunk;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
actionsTaken;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;
tilesExplored;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;

