hpRemaining
BEST;controllers.QLearning;31.8
BEST;controllers.BFSController;31.8
WORST;controllers.QLearning;31.8
WORST;controllers.BFSController;31.8
monstersKilled
BEST;controllers.QLearning;1.0
BEST;controllers.BFSController;1.0
WORST;controllers.QLearning;1.0
WORST;controllers.BFSController;1.0
treasuresCollected
BEST;controllers.QLearning;1.0
BEST;controllers.BFSController;1.0
WORST;controllers.QLearning;1.0
WORST;controllers.BFSController;1.0
potionsDrunk
BEST;controllers.QLearning;0.0
BEST;controllers.BFSController;0.0
WORST;controllers.QLearning;0.0
WORST;controllers.BFSController;0.0
actionsTaken
BEST;controllers.QLearning;20.0
BEST;controllers.BFSController;20.0
WORST;controllers.QLearning;20.0
WORST;controllers.BFSController;20.0
tilesExplored
BEST;controllers.QLearning;21.0
BEST;controllers.BFSController;21.0
WORST;controllers.QLearning;21.0
WORST;controllers.BFSController;21.0
---------------------------------------
timesCompleted
controllers.QLearning;10.0
controllers.BFSController;10.0
timesDied
controllers.QLearning;0.0
controllers.BFSController;0.0
timesUncompleted
controllers.QLearning;0.0
controllers.BFSController;0.0
---------------------------------------
hpRemaining
controllers.QLearning;35.0;35.0;31.0;29.0;33.0;27.0;29.0;34.0;34.0;31.0
controllers.BFSController;35.0;35.0;31.0;29.0;33.0;27.0;29.0;34.0;34.0;31.0
monstersKilled
controllers.QLearning;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.BFSController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
treasuresCollected
controllers.QLearning;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.BFSController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
potionsDrunk
controllers.QLearning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.BFSController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
actionsTaken
controllers.QLearning;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0
controllers.BFSController;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0
tilesExplored
controllers.QLearning;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
controllers.BFSController;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
---------------------------------------

